minute,cycle_count,phi_mean,duration_mean,components_mean,complexity_mean,anomaly_count,satellite_matches,__source_file,daemon_phi_mean,daemon_psi_mean,daemon_sigma_mean,daemon_epsilon_mean,daemon_ci_mean,daemon_csi_mean,daemon_gns_mean,daemon_health_mean,daemon_temp_mean,sensor_event_count,sensor_sources,sensor_phi_mean,sensor_psi_mean,sensor_sigma_mean,sensor_epsilon_mean,sensor_ci_mean,sensor_csi_mean,sensor_gns_mean,sensor_legacy_t_mean,sensor_legacy_i_mean,sensor_legacy_f_mean,sensor_legacy_c_mean
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,1,64,reports_runtime/cycle_metrics_minute_20260209T035513Z.csv,8.113213343536221e+230,0.5314285714285715,0.9644684210526316,0.5629315789473684,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_fused_20260209T004233Z.csv,5869804852.8372,0.5,0.9977,0.5098,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,reports_runtime/cycle_metrics_minute_20260209T144547Z.csv,8.113213343536221e+230,0.5314285714285715,0.9644684210526316,0.5629315789473684,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,1,64,reports_runtime/cycle_metrics_minute_20260209T035235Z.csv,8.113213343536221e+230,0.5314285714285715,0.9644684210526316,0.5629315789473684,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,reports_runtime/cycle_metrics_minute_20260209T173229Z.csv,8.113213343536221e+230,0.5314285714285715,0.9644684210526316,0.5629315789473684,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T203610Z.csv,5869804852.8372,0.5,0.9977,0.5098,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T033018Z.csv,8.113213343536221e+230,0.5314285714285715,0.9644684210526316,0.5629315789473684,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T024512Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,reports_runtime/cycle_metrics_minute_20260209T123511Z.csv,8.113213343536221e+230,0.5314285714285715,0.9644684210526316,0.5629315789473684,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T224431Z.csv,5869804852.8372,0.5,0.9977,0.5098,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
